Timestamp,2020-03-16 17:04:51,Timestamp,2020-03-16 17:04:51
Interval,0.0005,Interval,0.0005
Channel name,"Force",Channel name,"Input 1"
Unit,"V",Unit,"V"
0.239,-0.83209751581699354,0.239,-0.21427112626007283
0.2395,-0.59233987543681477,0.2395,-0.19334599181247339
0.24,-0.73889747839635278,0.24,-0.18175668707144899
0.2405,-0.69216887331260324,0.2405,-0.16566043106174863
0.241,-0.694936542973697,0.241,-0.15052995101654107
0.2415,-0.79051789267478023,0.2415,-0.13346792102175112
0.242,-0.73645162624950633,0.242,-0.11898129235265922
0.2425,-0.87296920607920359,0.2425,-0.10417273913900912
0.243,-0.90257709545775522,0.243,-0.085501085852225572
0.2435,-0.89794281425033684,0.2435,-0.070692533845513883
0.244,-0.73587234551554814,0.244,-0.054918207285005426
0.2445,-0.91654431062032338,0.2445,-0.037856181259655355
0.245,-0.68631171297276017,0.245,-0.022081855917036652
0.2455,-0.88925353987073785,0.2455,-0.0059856061597836005
0.246,-0.73883311386287498,0.246,0.010754492960676574
0.2465,-0.86865675622295513,0.2465,0.02491919172293507
0.247,-0.80023696154867474,0.247,0.042303139593161974
0.2475,-0.76541568150056849,0.2475,0.06226248632884282
0.248,-0.69255505975804044,0.248,0.076427183488209621
0.2485,-0.86498795631108749,0.2485,0.090913805138805315
0.249,-0.57232262991953053,0.249,0.11119507470484147
0.2495,-0.76837645366429164,0.2495,0.1176335728000884
0.25,-0.6843164169133692,0.25,0.14274371455586951
0.2505,-0.65618919600752912,0.2505,0.15851803372148357
0.251,-0.74005604002947156,0.251,0.17718967617288897
0.2515,-0.55957853900699761,0.2515,0.19038859542226177
0.252,-0.75537480486734976,0.252,0.21163563545501377
0.2525,-0.57135716828365501,0.2525,0.22869765182641505
0.253,-0.71669172485453236,0.253,0.24640351729381316
0.2535,-0.79882093800134979,0.2535,0.26217783331254824
0.254,-0.46760241139638881,0.254,0.28084947209624495
0.2545,-0.78942369313637295,0.2545,0.29597993754889546
0.255,-0.66050160539785707,0.255,0.31432965042886407
0.2555,-0.5794026829414135,0.2555,0.33010396454316421
0.256,-0.72036050008215435,0.256,0.34780982681931222
0.2565,-0.60894583304688421,0.2565,0.36583761332458398
0.257,-0.81072841160253928,0.257,0.38161192607797356
0.2575,-0.70394756266490377,0.2575,0.40446858262066898
0.258,-0.7579493881970385,0.258,0.41702364713003842
0.2585,-0.91686613597057065,0.2585,0.43440758220021225
0.259,-0.7166273603819201,0.259,0.45146959209816895
0.2595,-0.79180518631878416,0.2595,0.46885352626289123
0.26,-0.73960548827638606,0.26,0.48849093284186684
0.2605,-0.78878004637437471,0.2605,0.5074844894985937
0.261,-0.90894923387513837,0.261,0.5235807235572143
0.2615,-0.9060528070689714,0.2615,0.54193042995027896
0.262,-0.82025439519076337,0.262,0.55931436190556383
0.2625,-0.72467292081410339,0.2625,0.57605444415418661
0.263,-0.81703615702138044,0.263,0.59247260139468183
0.2635,-0.80648033919245599,0.2635,0.61082230614563637
0.264,-0.67479048956820042,0.264,0.62820623658193375
0.2645,-0.9086274086536098,0.2645,0.64816556367534495
0.265,-0.65110441572990052,0.265,0.66554949334740232
0.2655,-0.87296920607920359,0.2655,0.68100187499107701
0.266,-0.6978973062161774,0.266,0.70031735167577103
0.2665,-0.64415307218304674,0.2665,0.72124245096712569
0.267,-0.7240292758786977,0.267,0.73637290709462944
0.2675,-0.60379669780763168,0.2675,0.75343491053611333
0.268,-0.92928859851687939,0.268,0.77178461203250803
0.2685,-0.81652123895892736,0.2685,0.78981238863029046
0.269,-0.76882700598411313,0.269,0.80655246663252766
0.2695,-0.63565698818347949,0.2695,0.82522409180318823
0.27,-0.54342315927758122,0.27,0.84421764123945886
0.2705,-0.5455471728249528,0.2705,0.85967002022203665
0.271,-0.47873736515207133,0.271,0.88027319190371778
0.2715,-0.48852068038483437,0.2715,0.89894481596041054
0.272,-0.38232037596744156,0.272,0.91697259067007186
0.2725,-0.42222590540812766,0.2725,0.93435651606765247
0.273,-0.41430915963110926,0.273,0.95399391303319692
0.2735,-0.23280373907771304,0.2735,0.97137783801085065
0.274,-0.40497641288819125,0.274,0.9910152345251122
0.2745,-0.19289839527818764,0.2745,1.0090430081797039
0.275,-0.30347490082419093,0.275,1.0280365552328365
0.2755,-0.22469394073801147,0.2755,1.0450985549712219
0.276,-0.13123826328556418,0.276,1.0647359507243137
0.2765,-0.21336597076134622,0.2765,1.0840514217891106
0.277,-0.082000313327105001,0.277,1.0998257230439425
0.2775,-0.4802820989321584,0.2775,1.1181754203017631
0.278,-0.14475457026490657,0.278,1.1371689664607316
0.2785,-0.13915495698998515,0.2785,1.1551967389787188
0.279,-0.26241095145890181,0.279,1.1738683604157689
0.2795,-0.027613338435258226,0.2795,1.1918961327520894
0.28,-0.18620459881025567,0.28,1.2102458295184952
0.2805,-0.12036085659518667,0.2805,1.228595526218843
0.281,-0.19772565289180044,0.281,1.2479109963700186
0.2815,-0.22855574929751477,0.2815,1.2662606929679703
0.282,-0.25681132502180992,0.282,1.2846103895322096
0.2825,-0.20647908121416486,0.2825,1.3039258595750574
0.283,0.1302052483179075,0.283,1.3225974806037468
0.2835,-0.25700441557688025,0.2835,1.3409471771306882
0.284,0.075560909323142383,0.284,1.3573653266624592
0.2845,-0.052200107872504356,0.2845,1.3744273252116102
0.285,-0.20873180198784577,0.285,1.3914893237856165
0.2855,0.040740417259392613,0.2855,1.409195171397815
0.286,-0.15801342689683778,0.286,1.4272229435588191
0.2865,0.04807782315018054,0.2865,1.4465384137950359
0.287,-0.040035448707328433,0.287,1.4613469410283033
0.2875,0.053226879615632564,0.2875,1.4816281849323147
0.288,-0.048917580601096321,0.288,1.4970805613137004
0.2885,0.0031522943870226543,0.2885,1.5151083338483409
0.289,-0.017572670411512885,0.289,1.5328141819767092
0.2895,-0.063785499424014194,0.2895,1.5508419547315535
0.29,0.04402294101036236,0.29,1.5679039540619208
0.2905,-0.056769900984944194,0.2905,1.5881851987076403
0.291,0.037457893404809602,0.291,1.6052471983148995
0.2915,-0.14752219541989808,0.2915,1.6190899528157849
0.292,-0.067261117255488057,0.292,1.6396931224860336
0.2925,0.080066332676949833,0.2925,1.6570770470730971
0.293,-0.25906404821630108,0.293,1.6741390472982498
0.2935,0.10877231214517916,0.2935,1.6895914250109922
0.294,-0.041000897775685601,0.294,1.7079411237394904
0.2945,-0.044927057446760323,0.2945,1.724037350876189
0.295,0.082447770670122253,0.295,1.7414212763833643
0.2955,-0.047501588489675561,0.2955,1.7584832775540959
0.296,0.10111309398986888,0.296,1.7761891280547322
0.2965,0.0029592046757259583,0.2965,1.7922853559930003
0.297,0.021688904767815494,0.297,1.8093473578345836
0.2975,0.096350218627846693,0.2975,1.8260874353482488
0.298,0.012291873581635178,0.298,1.8431494376775217
0.2985,0.13857245989396597,0.2985,1.86085528942511
0.299,0.10523233741751281,0.299,1.8779172922908862
0.2995,0.082447770670122253,0.2995,1.8895065774133315
0.3,0.16225810299700424,0.3,1.9104316758824404
0.3005,0.056123223771277021,0.3005,1.9274936795744071
0.301,0.12512055801031113,0.301,1.944877608173935
0.3015,0.078650342497567097,0.3015,1.9619396124822868
0.302,0.020852182850771173,0.302,1.9777139186351389
0.3025,0.16534753451182169,0.3025,1.9947759235633962
0.303,-0.013389059098006207,0.303,2.0128037027191974
0.3035,0.065713340556130539,0.3035,2.0285780097948178
0.304,0.031021571814736769,0.304,2.0440303925274574
0.3045,0.047176738243538074,0.3045,2.0607704741537805
0.305,0.060499921464264431,0.305,2.0771886314770271
0.3055,-0.091139903772746111,0.3055,2.0939287138119087
0.306,-0.00090258963859986881,0.306,2.1087372484929969
0.3065,-0.049175033715160257,0.3065,2.1203265367096953
0.307,-0.11682087259376912,0.307,2.1428612643247882
0.3075,0.017827111243198537,0.3075,2.1612109716225412
0.308,-0.0680334767969063,0.308,2.1734441100887656
0.3085,-0.065523308318346823,0.3085,2.1914718934895872
0.309,-0.024008995924466613,0.309,2.2066023549306277
0.3095,-0.13902623025445277,0.3095,2.2249520639519638
0.31,-0.074791623149936648,0.31,2.2394386767039349
0.3105,-0.044540877797939436,0.3105,2.2561787629610421
0.311,-0.1828577009022683,0.311,2.2732407744145968
0.3115,-0.0066952814297119665,0.3115,2.290302786341738
0.312,-0.093456983242093936,0.312,2.3054332501518839
0.3125,-0.15389417013064777,0.3125,2.3218514134455126
0.313,0.11353518710123328,0.313,2.3369818780652865
0.3135,-0.20853871163178253,0.3135,2.3524342678744765
0.314,0.1262147318868683,0.314,2.369496282111299
0.3145,-0.082129039944391941,0.3145,2.3843048231922173
0.315,0.059212657454511805,0.315,2.3981475902150855
0.3155,0.18729536979920405,0.3155,2.4148876810400117
0.316,0.10092000445129631,0.316,2.430983922711845
0.3165,0.20821339313435966,0.3165,2.4448266909425205
0.317,0.04846400239357071,0.317,2.4628544826792274
0.3175,0.033403010850896864,0.3175,2.4786288009689104
0.318,0.10484615835115466,0.318,2.4918277207322834
0.3185,0.27727504630070132,0.3185,2.5076020399316303
0.319,-0.066166941253025385,0.319,2.5236982845330114
0.3195,0.29317274263493837,0.3195,2.5404383794837178
0.32,0.20364360967941009,0.32,2.5539592258316191
0.3205,0.13651283861910338,0.3205,2.5681239224190633
0.321,0.20821339313435966,0.321,2.583576319184425
0.3215,0.005533734125355615,0.3215,2.5977410166720611
0.322,0.18272558605960892,0.322,2.612227639555742
0.3225,-0.002769123617997765,0.3225,2.6276800378092444
0.323,0.12872489545920873,0.323,2.6428105116161174
0.3235,-0.10233912197722342,0.3235,2.657940985940515
0.324,0.18002233367222406,0.324,2.6733933857908725
0.3245,-0.064236042466595006,0.3245,2.6840169110079914
0.325,-0.0057941960145164745,0.325,2.7020447119796058
0.3255,-0.14559129413473532,0.3255,2.7155655632115825
0.326,-0.12280666384430848,0.326,2.7319837402942229
0.3265,0.054514143694150093,0.3265,2.7471142177893904
0.327,-0.12435138426339926,0.327,2.7606350704914542
0.3275,-0.12312848059500756,0.3275,2.776409399213176
0.328,-0.036238015823059223,0.328,2.7896083278030446
0.3285,-0.071444731540357229,0.3285,2.8050607325622554
0.329,-0.080777410475165318,0.329,2.8179377369910825
0.3295,-0.046278686233259606,0.3295,2.830170891591743
0.33,0.030120486759220765,0.33,2.8478767739357598
0.3305,-0.10613655848065294,0.3305,2.86010992948761
0.331,0.0098460707886329803,0.331,2.8758842622287104
0.3315,0.067451146868176201,0.3315,2.889083194214352
0.332,0.02181763121594258,0.332,2.9055013785565635
0.3325,0.065134071779725383,0.3325,2.9190222367985457
0.333,0.017955837696552075,0.333,2.9328650207546634
0.3335,0.09937528813324846,0.3335,2.9476735809208416
0.334,0.099890193574472472,0.334,2.9621602164566072
0.3345,0.061014827064092066,0.3345,2.9760030020746902
0.335,0.025164518806863032,0.335,2.9917773398361716
0.3355,0.14359278665589376,0.3355,3.0049762760605425
0.336,0.14043899165444476,0.336,3.0191409886647889
0.3365,0.20383669912224978,0.3365,3.0316960753240179
0.337,0.18272558605960892,0.337,3.0481142662675245
0.3375,0.19862328413029537,0.3375,3.0600255033326293
0.338,0.22153656434084934,0.338,3.0748340689216147
0.3385,0.075947088474159083,0.3385,3.0883549337297431
0.339,0.17673981288026758,0.339,3.103807351330655
0.3395,0.11031702836356515,0.3395,3.111855485785942
0.34,0.20917884033651851,0.34,3.1308490838891485
0.3405,0.10252908393141687,0.3405,3.1392191444242545
0.341,0.13471066998444753,0.341,3.157568893284739
0.3415,-0.036366742358445274,0.3415,3.1691582088991859
0.342,0.17403656043283644,0.342,3.1823571521999345
0.3425,0.074016192706937878,0.3425,3.1945903196571099
0.343,0.10658396414173864,0.343,3.2087550404704461
0.3435,-0.0036058457596630424,0.3435,3.2222759109424217
0.344,0.029669944228398054,0.344,3.2348310054847396
0.3445,0.10001891993448501,0.3445,3.2486738026300732
0.345,-0.10903290851032614,0.345,3.2609069727265001
0.3455,-0.027677701695855095,0.3455,3.2737839944175438
0.346,0.10349453161082152,0.346,3.2866610166628671
0.3465,0.0093311649291555332,0.3465,3.3005038161989693
0.347,0.11070320741568317,0.347,3.3127369884223445
0.3475,-0.06101787793937901,0.3475,3.3272236403996258
0.348,-0.092877713367039844,0.348,3.3368814087845706
0.3485,0.076011451665877597,0.3485,3.351046136331826
0.349,-0.13368407098199547,0.349,3.3626354593888954
0.3495,0.10767813814749608,0.3495,3.3729370802780752
0.35,-0.096546422663043002,0.35,3.3887114379877263
0.3505,-0.098541685700983705,0.3505,3.3990130598241497
0.351,-0.0444765145233285,0.351,3.4131777904660487
0.3515,0.029991760322051635,0.3515,3.4279863732692224
0.352,0.07099112261012594,0.352,3.4379660708215343
0.3525,0.041963318276684841,0.3525,3.4524527292015019
0.353,-0.078138514922755503,0.353,3.4640420564566106
0.3535,0.047305464659236282,0.3535,3.4772410130975091
0.354,0.036170629119496568,0.354,3.4881864898239283
0.3545,-0.076465069015840603,0.3545,3.5007415960282184
0.355,0.0081726267346944586,0.355,3.5116870737118111
0.3555,0.12125876779999981,0.3555,3.5264956618817251
0.356,0.18182450193338423,0.356,3.538084992331167
0.3565,0.11218356043968554,0.3565,3.5487085456909746
0.357,0.12318966291648741,0.357,3.5615855806438121
0.3575,0.13136378532891957,0.3575,3.5744626162327711
0.358,0.14481568674449749,0.358,3.584120393344147
0.3585,0.14236988655950839,0.3585,3.5973193559811674
0.359,0.17184821319266752,0.359,3.6108402452402411
0.3595,0.086180835543287149,0.3595,3.6224295794612011
0.36,0.21419916575271183,0.36,3.6333750622669352
0.3605,0.13882991255169985,0.3605,3.6449643975194883
0.361,0.17558127612051574,0.361,3.6578414373159465
0.3615,0.032180109731291519,0.3615,3.6691088476819944
0.362,0.012098783889815839,0.362,3.6803762585584829
0.3625,0.43631640731949273,0.3625,3.6922875220427991
0.363,0.18272558605960892,0.363,3.7048426382310384
0.3635,0.13136378532891957,0.3635,3.7164319768219753
0.364,0.14204807074336695,0.364,3.7280213159638365
0.3645,0.017634021562838893,0.3645,3.7389668034394203
0.365,-0.040679081418209355,0.365,3.7515219220370812
0.3655,-0.044154698151098321,0.3655,3.763111262863299
0.366,-0.052200107872504356,0.366,3.7747006042511932
0.3665,0.07671944677256845,0.3665,3.7821049059887457
0.367,-0.08444611909783066,0.367,3.7985231411015521
0.3675,-0.071895274632196804,0.3675,3.8110782628414164
0.368,-0.092748986728838662,0.368,3.8194483443745382
0.3685,-0.032311856596186093,0.3685,3.8274964999775061
0.369,-0.063914226007316471,0.369,3.8416612545145408
0.3695,-0.15563198154153376,0.3695,3.852606747249733
0.37,-0.10800309515107864,0.37,3.8648399456273403
0.3705,0.055350865337161041,0.3705,3.8757854394650773
0.371,-0.097833689132046403,0.371,3.8857651548915411
0.3715,-0.101502398710484,0.3715,3.9008956920182021
0.372,-0.013968328344265304,0.372,3.9089438504760143
0.3725,-0.011651251383231391,0.3725,3.9182797146467774
0.373,0.030957208596756158,0.373,3.9298690638120446
0.3735,0.017247842200932836,0.3735,3.9408145607968685
0.374,0.0056624605958950948,0.374,3.9514381319137972
0.3745,0.11964968851872461,0.3745,3.9620617035391406
0.375,0.025228882028631182,0.375,3.974294907861406
0.3755,0.16045593459403629,0.3755,3.985884259951828
0.376,0.1199715043762645,0.376,3.9945762744217741
0.3765,0.012871142654670256,0.3765,4.0016586568381918
0.377,0.082898312988144068,0.377,4.0158234223624829
0.3775,0.18658737513997647,0.3775,4.0290224092525602
0.378,0.36191258514612845,0.378,4.0370705723866998
0.3785,0.21967003313122566,0.3785,4.0406117642611212
0.379,0.19225133236793421,0.379,4.057673871385191
0.3795,0.20306434135030207,0.3795,4.0679755216296041
0.38,0.23460228264245539,0.38,4.0792429521561813
0.3805,0.18729536979920405,0.3805,4.0908323098949397
0.381,0.26337260751723435,0.381,4.0979146954932313
0.3815,0.23685499266937843,0.3815,4.1066067145081586
0.382,0.14526622888045815,0.382,4.1185180004105577
0.3825,0.20003927339475658,0.3825,4.1268880936133483
0.383,0.054385417286972826,0.383,4.1375116739326385
0.3835,0.11063884424039874,0.3835,4.1481352547963581
0.384,0.125828552872429,0.384,4.157793056055727
0.3845,0.089077178905645288,0.3845,4.1687385646976125
0.385,0.048335275979261294,0.385,4.1777525134295921
0.3855,-0.08502538889874181,0.3855,4.1874103160836276
0.386,0.035076454464200255,0.386,4.1970681191955848
0.3865,-0.0077894565894563676,0.3865,4.2051162888064679
0.387,-0.0043782046668188399,0.387,4.2170275804180433
0.3875,0.031343387904016605,0.3875,4.2225003362591442
0.388,-0.084639209030908519,0.388,4.2347335557367103
0.3885,-0.068741473050690685,0.3885,4.2469667759611349
0.389,-0.012294883865995488,0.389,4.2534053132224052
0.3895,-0.087986101293356808,0.3895,4.2666043152594355
0.39,0.0079151738005868791,0.39,4.2727209262573247
0.3905,-0.018151939686951613,0.3905,4.2833445142297668
0.391,-0.048595764209771172,0.391,4.2920365411785237
0.3915,-0.077752335094432287,0.3915,4.2991189337913571
0.392,-0.081742860093270808,0.392,4.3100644501510539
0.3925,-0.021756281937114617,0.3925,4.3184345513104558
0.393,-0.01126507189593275,0.393,4.330023922740577
0.3935,0.048399639186435237,0.3935,4.3390378787757999
0.394,0.10336580525394126,0.394,4.3470860541621477
0.3945,0.034304095876887791,0.3945,4.357387719146705
0.395,0.14745457638323609,0.395,4.3657578223529887
0.3955,0.081482322840434898,0.3955,4.3754156341989399
0.396,0.21059482956233344,0.396,4.3844295923620784
0.3965,0.2711605477558261,0.3965,4.3940874051528827
0.397,0.19598439503122561,0.397,4.4008478743984885
0.3975,0.26266461295020027,0.3975,4.4066425625151782
0.398,0.2265568896319218,0.398,4.4172661578569645
0.3985,0.23756298724798541,0.3985,4.4246704822369143
0.399,0.19572694243510516,0.399,4.4346502242537893
0.3995,0.20982247180338465,0.3995,4.4462396027465649
0.4,0.1880677276073682,0.4,4.4510685106639487
0.4005,0.11977841486181792,0.4005,4.4649113807206922
0.401,0.19926691561484056,0.401,4.4671648712925975
0.4015,0.18156704932536144,0.4015,4.4739253431725974
0.402,0.10117745716933485,0.402,4.4835831605723486
0.4025,0.0579897566317054,0.4025,4.4945286875696659
0.403,0.064619166198284811,0.403,4.5016110877383664
0.4035,0.091780432653407462,0.4035,4.5080496335834104
0.404,0.024713976253292427,0.404,4.5183513074064106
0.4045,0.00070649134622703972,0.4045,4.5263994904849651
0.405,0.05599449736596257,0.405,4.5341257465749694
0.4055,0.11089629694137211,0.4055,4.5441054945109594
0.406,0.063782444623582984,0.406,4.5505440418581511
0.4065,-0.011136345400559289,0.4065,4.5598799359190636
0.407,0.01744093188208376,0.407,4.5656746290275931
0.4075,-0.044540877797939436,0.4075,4.5769420883843086
0.408,-0.021563192169680896,0.408,4.5817709997538065
0.4085,0.05335560602415991,0.4085,4.5888534033314006
0.409,0.029991760322051635,0.409,4.5978673719272534
0.4095,0.030120486759220765,0.4095,4.6039839937341158
0.41,0.0059842767714377611,0.41,4.6126760356111705
0.4105,-0.044927057446760323,0.4105,4.620402295415051
0.411,-0.046021233129192235,0.411,4.6290943380977509
0.4115,0.068223505220861277,0.4115,4.6332793958383478
0.412,0.062752633446424705,0.412,4.6445468594804202
0.4125,0.084700482244422462,0.4125,4.6529169757965914
0.413,0.17918561268982439,0.413,4.6587116719419761
0.4135,0.13104196949330138,0.4135,4.6657940786026533
0.414,0.15607923984004057,0.414,4.6728764855507441
0.4145,0.17036786063703691,0.4145,4.680602748004441
0.415,0.082061591539124901,0.415,4.6883290108017004
0.4155,0.020272913826986767,0.4155,4.6950894910317498
0.416,0.18066596519541123,0.416,4.701528043877393
0.4165,0.27025946376082721,0.4165,4.7121516565977775
0.417,0.20499523577724846,0.417,4.7173024993647559
0.4175,0.24985634757793876,0.4175,4.719877920806117
0.418,0.12441256314518778,0.418,4.7292138238550097
0.4185,0.084507392682455079,0.4185,4.7375839442624841
0.419,0.072407112877612118,0.419,4.7440224987010566
0.4195,0.17184821319266752,0.4195,4.746275992811964
0.42,0.21336244485396494,0.42,4.7568996083079362
0.4205,0.23968697098034297,0.4205,4.7649478023076446
0.421,0.18517138581645526,0.421,4.7710644300029612
0.4215,0.12988343248014184,0.4215,4.7775029857106128
0.422,0.14468696041974541,0.422,4.7855511806904261
0.4225,0.13747828609458118,0.4225,4.7907020256792059
0.423,0.13503248581338764,0.423,4.7993940769554992
0.4235,0.16006975564865869,0.4235,4.8035791388416218
0.424,0.084957934993264053,0.424,4.8113054072137027
0.4245,0.087532462453660989,0.4245,4.8183878202016528
0.425,0.087468099267768745,0.425,4.8245044498421752
0.4255,0.014737676309813123,0.4255,4.8296552960293999
0.426,-0.04370415523228257,0.426,4.8380254214238745
0.4265,-0.004764384122979669,0.4265,4.844785907627525
0.427,-0.016349768621151964,0.427,4.8489709706537321
0.4275,-0.031925677010759115,0.4275,4.8576630249696295
0.428,-0.07955450764540313,0.428,4.863779656058858
0.4285,-0.067132390666078665,0.4285,4.869574359405477
0.429,0.020466003501972418,0.429,4.8760129189189314
0.4295,0.054192327675926327,0.4295,4.8814856947038576
0.43,0.012871142654670256,0.43,4.8872803986752693
0.4305,0.094097507251120968,0.4305,4.8946847429373364
0.431,0.030764118942564839,0.431,4.9004794473765303
0.4315,0.02960558100954197,0.4315,4.9020890875350567
0.432,0.041126596529561091,0.432,4.9130346410349617
0.4325,0.093582601788380709,0.4325,4.9191512741941148
0.433,0.11321337123051609,0.433,4.9246240514267319
0.4335,0.10362325796758702,0.4335,4.9317064692964108
0.434,0.14365714981864516,0.434,4.9371792469536508
0.4345,0.098860382690141899,0.4345,4.9423300966829053
0.435,0.16161447142617019,0.435,4.948446730950204
0.4355,0.20023236283947557,0.4355,4.9519879403690954
0.436,0.22346745868881895,0.436,4.9587484312945698
0.4365,0.21252572395367075,0.4365,4.9584265031488073
0.437,0.21310499226942503,0.437,4.9716255576553339
0.4375,0.21175336619815799,0.4375,4.9751667675862041
0.438,0.11926350948882486,0.438,4.9806395467247206
0.4385,0.067258057279216216,0.4385,4.9828930440716164
0.439,0.091394253549926627,0.439,4.991263177353459
0.4395,0.15344035031303629,0.4395,5.0018868086918706
0.44,0.22314564296462566,0.44,5.0025306651594761
0.4405,0.20435160430267915,0.4405,5.007359588749897
0.441,0.20847084572182195,0.441,5.0121885124875885
0.4415,0.16270864509550223,0.4415,5.0160516515839051
0.442,0.089463358015823141,0.442,5.0231340735059309
0.4425,0.093968780885618247,0.4425,5.0263533563028977
0.443,0.088111731125274179,0.443,5.0327919220942627
0.4435,0.086631377848296082,0.4435,5.0372989183050452
0.444,0.080452511814017275,0.444,5.0430936279089691
0.4445,0.10716323273403121,0.4445,5.0453471261460816
0.445,0.079422700779208516,0.445,5.0527514777248426
0.4455,0.1355473911384924,0.4455,5.0566146178180817
0.446,0.10098436763084964,0.446,5.0624093281370586
0.4465,0.0919735222047324,0.4465,5.0646628266525475
0.447,0.078006710592559272,0.447,5.0711013940192009
0.4475,0.094290596799147433,0.4475,5.0752864629503245
0.448,0.10484615835115466,0.448,5.0804373171740647
0.4485,0.083091402552525201,0.4485,5.0891293840642451
0.449,0.080066332676949833,0.449,5.090739026134437
0.4495,0.065455887766971615,0.4495,5.0917048113845835
0.45,0.046597469370979555,0.45,5.0984653083044194
0.4505,0.066228246132750065,0.4505,5.1032942348567945
0.451,0.089849537124878656,0.451,5.1074793046577414
0.4515,0.1105744810650869,0.4515,5.1100547322840226
0.452,0.092424064490082239,0.452,5.1164933015381688
0.4525,0.070669306637921078,0.4525,5.1222880140973723
0.453,0.070476217054184054,0.453,5.1242195849990209
0.4535,0.086567014661961358,0.4535,5.128726583864097
0.454,0.10368762114592678,0.454,5.1332335828616902
0.4545,0.11347082392714369,0.4545,5.1370967249652182
0.455,0.14655349212033372,0.455,5.141281795687485
0.4555,0.1724918447358576,0.4555,5.1438572238812368
0.456,0.1979152894959352,0.456,5.1493300089372394
0.4565,0.21600133383718351,0.4565,5.1560905083953239
0.457,0.19656366337178152,0.457,5.1577001511676821
0.4575,0.16920932384817838,0.4575,5.162851008153714
0.458,0.14236988655950839,0.458,5.1654264367122051
0.4585,0.14507313939374564,0.4585,5.1683237938927284
0.459,0.15537124509211633,0.459,5.1712211511285862
0.4595,0.16521880819952678,0.4595,5.1776597229621473
0.46,0.17371474466340467,0.46,5.1779816515610113
0.4605,0.17661108657388033,0.4605,5.1805570803765892
0.461,0.18607246993220891,0.461,5.1857079381393527
0.4615,0.18369103333453202,0.4615,5.1908587960777925
0.462,0.1554999714100955,0.462,5.192790367850046
0.4625,0.13928045470187209,0.4625,5.1960096541921414
0.463,0.12132313097091779,0.463,5.1998727978934838
0.4635,0.088819726164901983,0.4635,5.2037359416940072
0.464,0.072664565651736332,0.464,5.2053455849735215
0.4645,0.074144919092365688,0.4645,5.2108183722528869
0.465,0.070154401080597853,0.465,5.2127499442814829
0.4655,0.089720810755318042,0.4655,5.2143595876576487
0.466,0.11881296728609744,0.466,5.2191885178898758
0.4665,0.16560498713619931,0.4665,5.2185446605165851
0.467,0.18665173829088472,0.467,5.2236955195804633
0.4675,0.16129265564006565,0.4675,5.2243393769759168
0.468,0.12936852713846858,0.468,5.2307779510830095
0.4685,0.10735632226429045,0.4685,5.2317437372230149
0.469,0.10111309398986888,0.469,5.2352849531231778
0.4695,0.10079127809210227,0.4695,5.2378603829215704
0.47,0.10079127809210227,0.47,5.2417235277026277
0.4705,0.12608600554882055,0.4705,5.2459086013285736
0.471,0.15826758722799017,0.471,5.2462305300739089
0.4715,0.17081840272011956,0.4715,5.248805960061679
0.472,0.16721406603219288,0.472,5.2513813900940862
0.4725,0.16611989238410846,0.4725,5.2542787489339355
0.473,0.16599116607223671,0.473,5.2552445352264545
0.4735,0.16650607131930281,0.4735,5.258141894141743
0.474,0.1724918447358576,0.474,5.2610392531136583
0.4745,0.17532382350654163,0.4745,5.2623269682304752
0.475,0.17628927080763754,0.475,5.2658681848594693
0.4755,0.17596745504100109,0.4755,5.2665120424374816
0.476,0.17493764458510272,0.476,5.2694094015732214
0.4765,0.17474455512416762,0.4765,5.2713409743619293
0.477,0.18330485442495453,0.477,5.2742383335923417
0.4775,0.1697885922432921,0.4775,5.2726286895684282
0.478,0.15858940301847751,0.478,5.2761699064442027
0.4785,0.15949048722933423,0.4785,5.2803549810433204
0.479,0.1638671819161352,0.479,5.282286553975287
0.4795,0.15646541879246667,0.4795,5.2835742692773318
0.48,0.14359278665589376,0.48,5.2848619845906359
0.4805,0.14623167631115702,0.4805,5.2913005613261488
0.481,0.16155010826898603,0.481,5.2887251305981291
0.4815,0.16277300825235783,0.4815,5.2913005613261488
0.482,0.16303046087959869,0.482,5.2932321344017712
0.4825,0.16032720827898478,0.4825,5.2964514229175776
0.483,0.15504942929682775,0.483,5.2958075652087704
0.4835,0.1355473911384924,0.4835,5.2983829960609405
0.484,0.12421947363599417,0.484,5.2999926403664981
0.4845,0.12273912072467882,0.4845,5.3006364980936667
0.485,0.12917543763494402,0.485,5.3022461424239546
0.4855,0.1391517283733632,0.4855,5.3022461424239546
0.486,0.14661785528210591,0.486,5.3044996445160519
0.4865,0.15659414510978778,0.4865,5.3041777156436316
0.487,0.17487328143147368,0.487,5.3073970043996805
0.4875,0.18304740181827975,0.4875,5.3064312177654358
0.488,0.18137395986918892,0.488,5.3096505065710291
0.4885,0.17480891827782866,0.4885,5.3135136532312366
0.489,0.17847761801039994,0.489,5.3135136532312366
0.4895,0.16534753451182169,0.4895,5.3154452265996177
0.49,0.15633669247506851,0.49,5.3148013688073208
0.4905,0.15060837127138846,0.4905,5.3154452265996177
0.491,0.15414834506741898,0.491,5.3180206577971809
0.4915,0.15041528178985539,0.4915,5.3180206577971809
0.492,0.1480338448357971,0.492,5.3196303023187221
0.4925,0.15530688193309761,0.4925,5.3202741601323096
0.493,0.15710905037830328,0.493,5.3199522312251606
